MEd,beff,bw,h,hf,fi,fck,fi_str,cnom,rods_layer1,rods_layer2,rods_compression
797.0591131942836,1964.405227451915,1688.5686490494777,842.4898693655741,221.5429131717833,22,45,18,45.69853591769788,7,0,0
2021.0434025631012,1223.511199008926,1159.1427168602565,595.0803065003386,552.0815454009739,28,50,18,53.09114378685841,17,0,0
3741.760761801906,1880.4981204617945,1171.1891766705455,1384.0944488538503,493.9872661936858,20,30,20,52.6071945220695,22,0,0
906.5255751965954,1069.298404402436,930.661006312447,1404.9729340874428,1072.0933501553782,12,20,18,29.175708464179422,14,0,0
386.1937564027578,1284.3499219444084,189.65255250464375,1356.3596834607895,777.0387700435223,18,45,14,34.069879625905436,3,0,0
578.1152285140954,1045.7076721674412,629.5979780926319,1298.4168939799356,1138.0905807907504,14,50,12,35.83531129893459,7,0,0
4992.5435818427795,1748.4400096797747,669.9382039396854,1485.800418968999,809.3370557804209,25,16,14,48.364041491845725,11,7,0
7104.720252908987,1660.1074389626347,1261.0535950119304,1409.1198764568562,488.0828378631966,22,30,14,33.572600992263204,27,7,0
2821.4669896151913,1732.2432558717574,1143.0527680644227,805.0647422631246,526.0236603929368,18,16,10,45.167861808436335,28,13,0
6872.697155795033,1295.6045121481686,747.2852023795803,1441.7925035120934,866.4580102786927,28,40,14,25.856475475356184,12,8,0
1679.5306250841163,1908.7667475193514,752.7928949424281,1443.9416341856693,1136.4493662666173,14,30,18,20.38304667554337,19,0,0
669.6973945571456,1257.0506590092014,443.21863769309795,1470.364284636997,1077.7658300522185,12,40,16,25.800188899157654,10,0,0
2209.2360469726545,1619.1591135411873,1077.8005161764136,913.6184084562456,479.44059476334235,22,30,10,37.400954902839686,17,0,0
6234.1128668835045,1151.5664595826138,1097.1008252193592,1085.161651266882,754.1827710171793,25,25,20,48.95281131209259,20,16,0
3007.7979049845926,1612.9118321456672,809.4333859195051,1086.974654002826,848.2621871724347,16,20,8,23.36326049251564,21,15,0
2644.3592140746814,1018.0757674970583,853.8822291872228,1123.9839870809008,1041.2530367159775,18,45,18,55.80270458334881,20,4,0
7584.466062386741,1463.8323720909536,1290.625703898812,1320.016714282093,1008.771862452431,28,50,10,22.906172859003732,22,2,0
5038.08798242735,1999.623333671474,1427.7828316294485,1136.2453857815437,544.8810217823154,28,40,8,34.75620240398101,19,0,0
234.5902214925644,1151.1702687298232,839.7075231680377,1264.873402935391,418.4094632232082,32,35,8,58.835814646316095,1,0,0
60.06703372628978,1673.7830690530761,982.9567744261867,776.3987839577308,495.3058230648722,16,25,20,44.102980821087904,1,0,0
530.0827378078218,1541.286477994516,1388.8615321652462,1429.6164253497845,166.57676272092476,8,30,18,54.156493464733934,18,0,0
3063.974661513389,1228.6066772708582,942.2184334332917,1163.9279816970256,526.5345958087404,14,25,12,26.77988304495328,26,18,0
209.55774931633846,1821.84535630668,1179.7835920746124,1496.0036176220503,967.1633929160405,20,16,16,57.33626080905756,2,0,0
3893.645388857799,1675.7709049151504,877.9699270350133,1297.8012759870765,619.8719088472318,18,45,20,52.68226347594546,20,10,0
6776.98983549664,1389.4380333755187,1047.58603527199,1228.8616347855138,678.5231283532014,32,20,20,30.345264562557226,15,5,0
1726.7967615469572,1676.411427439381,235.68829474016272,1389.615087897884,1351.9935375801128,32,35,14,23.792670881579014,3,1,0
3166.755772556907,1778.7958064368202,639.71915976006,1326.037778335879,285.18188286644477,32,45,8,25.97791196969259,8,0,0
1391.042415595793,1438.764696504665,1422.9809077605964,1377.4902767855558,1047.1255229723092,18,30,8,41.50609301566557,10,0,0
2664.3431827086874,1663.2527091169231,1447.6364647268217,1481.343941686419,665.2113496589097,28,16,12,38.58324084951141,8,0,0
435.15639951000924,1020.2230856093231,884.4889486159102,1179.59633628815,811.8765172061679,16,40,14,22.11312658354739,5,0,0
4074.8106704030374,1489.5601949522113,1462.622812039653,1257.2872936809129,108.80611026130744,16,50,16,47.9980359899341,38,3,0
3006.9722384394327,1909.3814175136365,1461.7321382203238,763.1704442289491,193.7105045711483,22,30,8,49.47878028892942,29,0,0
733.0030550069018,682.4244748701815,237.64159117479585,1327.5361029915412,897.1466725543922,16,16,14,23.823983626109943,5,2,0
1791.6531924365754,1639.6603953921176,488.7920893439628,1105.3848414271329,547.0973257296225,25,50,16,21.157194197741088,9,0,0
2378.2956377581577,1073.8679174131878,524.2165458978211,906.6455204407611,868.0926437386232,28,20,10,35.19802385470412,8,4,0
1952.3153756447068,1734.299038607828,1190.8716482513241,1441.00150718727,1357.1225729189005,28,25,18,39.859828093451185,6,0,0
3727.493216733398,820.8731270736096,434.52734762522243,1313.4819689514904,238.6472907949852,32,35,18,52.78331696082861,5,5,0
1336.2358735576486,932.6909269608583,565.824497734034,1474.8749810073493,1144.3198560137284,28,16,8,33.813023667848526,4,0,0
1474.3299613835525,1243.8866130390059,575.2873075153648,1379.5658316373901,1369.9718965961467,16,30,12,27.357783395282084,13,0,0
6123.548815884162,1610.4218035718075,1286.3004788607952,1215.5008532304325,509.12210308627914,16,50,10,50.58727245312309,33,31,0
475.15245510359995,1703.9463081146419,1178.1216097702913,506.5940861483762,460.9640246585026,28,45,8,39.98158079434552,5,0,0
1120.9579517360096,1888.581756412898,516.8975216469885,1304.9704178744655,404.95012511564676,20,40,20,46.57947092652985,7,0,0
2122.2240551998034,1658.1771558951293,437.0649272248125,1168.8182399027069,709.9137457819727,28,50,12,51.00225866140766,6,2,0
1062.651863706225,1797.6309925620192,1653.7378586360423,865.4695176651087,289.95590242573417,28,16,14,45.087206485664936,6,0,0
2338.46898514638,1966.0039599463914,750.8628819902173,1280.4950127648667,101.66226594131342,25,30,18,36.122691898282824,10,0,0
2123.065794380489,1784.9078994953852,1122.135829363837,1176.0303577921602,892.6601332592821,18,50,10,27.030759308719322,18,0,0
2650.2745772132002,923.6220029651395,673.4645678151106,1395.5111881888924,1234.7971576897098,16,30,8,55.46700065956501,16,8,0
3037.8226232405796,1969.4598668148844,1632.0838552116509,1455.1224529416738,432.72826515333253,16,50,18,35.36780231733472,26,0,0
6396.070670824332,1603.6277465090996,1005.2358321684152,1481.8562228042824,123.3064034291578,25,30,14,40.12755960264794,18,5,0
2287.368491391166,1917.5997243190945,1190.4545758472325,989.0416096859719,342.118230480487,20,50,20,22.184759024471802,19,0,0
1125.193155019791,1600.7920165186345,1504.337864595048,1384.5290596793618,750.755594869697,32,16,16,23.602063433151255,3,0,0
1108.987576746892,647.5565846152309,439.87625664166916,1006.0220056461069,330.40674140299456,25,20,8,23.165570477352915,6,0,0
3073.438659782615,1968.4509372114594,1289.6026242664232,1355.0564995756217,1003.1004165861068,22,40,16,23.68664354046231,15,0,0
352.05733274354145,1001.68257802496,505.68033640863445,310.369825394322,151.856361469484,18,25,12,22.489648351832173,12,3,0
1646.9660127501286,1882.2646834205511,1051.622911436399,1139.501935450007,819.7049003416447,12,25,10,46.48158157548545,30,2,0
2817.940471566237,1672.4100366039531,465.0634635468935,1218.9596104201066,1126.0570702831194,32,25,16,43.345148912085115,6,2,0
4880.851782640846,1839.8456515387707,1643.6503656661603,1009.4587846691354,855.3066140514387,25,25,12,23.270572026888956,27,0,0
4113.088963589775,1986.4000850846226,1305.5429808008507,1152.5900859560102,1119.3953864663592,16,25,16,38.828705319829794,34,12,0
1671.4767260479048,1511.2311466736546,1017.3697064872264,1497.2588906359183,1085.2571584660861,20,35,16,46.895087655103254,9,0,0
692.5855870425528,1085.0256520863772,709.0579928353586,813.0035731880198,160.98787539516275,20,25,12,29.714087416378675,7,0,0
2958.2044025846935,1361.8477600188587,714.1056156115337,1110.6406616042639,1005.721632364222,28,20,14,36.28243012840954,11,1,0
1753.4235632778555,1698.6949283524943,802.2351256962464,1153.4772101830051,851.5490328382549,18,20,10,53.70886417313254,16,0,0
5466.092553528522,1200.2599356234791,929.4285990555095,1077.2600585953455,750.6108018781009,28,50,16,33.58969032261392,15,7,0
4431.923106590316,1584.508541785381,1169.2504961623415,1190.3759226827297,1021.3166377253709,25,16,20,35.3266243105774,21,0,0
2872.4253163379153,698.3086866052856,490.9041962189985,1362.7544108590553,782.3656556931174,18,25,16,20.62831717118295,12,10,0
370.71110081764016,1180.230697995648,385.4466753860295,1163.9420965333607,256.3012990621319,28,20,16,24.729515127138896,2,0,0
2567.3790048444575,1690.7931306475184,942.1142094731733,1280.2405111831658,441.78226772091136,32,20,18,25.657764699212976,7,0,0
6474.703234651554,1886.6779579833144,1878.3189079528584,1491.4043065531007,136.48741202481648,25,25,12,36.574810132973454,23,0,0
4350.038660128467,1337.5846493615682,1305.965720132156,1390.9474064532428,1015.092723539098,18,16,16,50.92966918939005,32,1,0
2836.416740896135,569.7297999492819,466.28155887910236,1479.5180362027145,786.8823180104979,32,16,16,57.367568039063606,5,2,0
194.94816440454792,1832.6400408436134,944.8051320536341,1243.2919351102128,1011.8516393863654,10,50,10,20.064590198490308,5,0,0
5594.8828901823135,1896.7518049346422,1678.1024427527843,1156.7637121547664,768.0412851535062,28,40,20,33.09257532252836,21,0,0
1898.5249398030244,1784.2599520508413,1319.3490586275245,783.6059797928373,137.58894931728457,32,20,12,22.346045928830044,9,0,0
177.32129874246576,1789.9995459062334,1276.9451605010072,1056.5312699931337,349.46648894256,22,20,10,20.78064531424285,2,0,0
499.1494286007797,1191.4235707479777,273.80518476621376,1284.3213268003792,994.0975088745035,22,25,16,42.39160633873524,3,0,0
2745.9594021947655,600.2213246909423,539.5836204109635,1161.6961627727437,488.98392433730675,28,16,10,51.21283379049725,8,5,0
9256.688888095923,1785.1007794380484,1252.6943447227616,1113.5421617940574,343.0118480930923,32,30,12,20.326029257106573,19,10,0
1480.8508613814429,1777.6422467887778,669.2767058556348,874.4898824919119,827.934713374181,18,25,16,47.166243297884904,15,3,0
87.20467806389992,1351.5669819331736,469.0219868072529,623.6829329939138,254.2163952963801,20,40,16,51.84820768805837,2,0,0
138.9357319376761,1427.014447991671,1112.8180798993835,1265.4205916256578,503.89850894693484,28,50,10,57.54529760402945,1,0,0
4678.3779725246695,1792.3773782672936,1533.1970771469921,1496.177314731043,1416.8412355581652,18,20,20,20.311146852314227,31,0,0
1168.928983215948,1336.817685898476,639.8473728519508,834.2364888201101,490.75056587128444,20,20,16,54.99912277936627,13,0,0
3505.5255480481937,1972.143472222453,1966.703916868018,1187.53535561859,335.69569084700197,28,35,12,20.848926849680353,12,0,0
972.3932281885972,1497.382071380094,1055.5371083139735,1394.3148881581508,741.689655160106,22,25,8,38.19748860336745,5,0,0
1847.7107690680511,1350.865046943259,1109.7990306252145,1429.4680422761448,682.3681871968605,10,20,12,30.251437959322637,35,6,0
2599.586130213573,1599.9018608611227,646.0930336635697,1260.0006675480086,519.5092606573844,20,50,16,40.82457835891816,14,3,0
1768.1500147292013,1078.226440332769,741.5173994565745,628.9598508224029,439.3743144958754,20,35,8,45.676545792239914,16,10,0
7906.912076965995,1733.6605680461005,1451.4227192075307,1423.0957979672362,123.50359540970577,22,40,16,28.12993063743045,32,5,0
3558.0909787873406,1262.106059574837,1158.9217429929517,1122.906803853532,763.095741960472,20,25,18,24.71243346384683,27,0,0
5330.8190728364125,1830.2222182294602,1777.7925146102405,1288.056574534492,250.77126006699112,20,40,8,24.345676669046963,33,0,0
4979.709752517098,1748.6533123770203,1651.1272966445783,786.7197913200548,627.2849425760713,25,30,14,51.08322990069976,31,9,0
126.94211056003095,1060.2058320436226,518.1103847540796,1014.8269887109088,502.6493365195774,25,40,8,59.005057778295146,1,0,0
1041.5701158592574,728.1983332078607,379.5789143776829,1254.336004704025,206.09449213459197,14,20,16,53.98499545812338,8,6,0
802.3593718279518,1640.7280287498093,765.8998384298834,963.1135744831594,828.3802875090107,22,50,18,31.416902459988727,6,0,0
3338.2037316823044,1950.2759662127546,1471.3393655180405,1241.54485476055,1177.9260441909923,14,20,20,22.615680018285296,42,2,0
14.410925682688726,1978.6461662461272,649.772655752378,1369.1018671503323,1231.7391846361975,22,16,14,49.64039560701785,1,0,0
7100.894914722798,1863.8872361602946,1560.3257250475683,836.0090289314466,357.5914133616869,22,50,16,50.35868402935415,33,31,0
4993.943676320668,1944.0897135348914,1750.997103201641,1461.8736896211658,950.5314379657889,18,25,18,43.084136298958434,34,0,0
226.8414535056816,817.0161341785861,321.0332521078046,917.4719322213234,436.2724778423425,16,35,14,40.86199221164794,4,0,0
5804.85309237929,1784.5681147939054,1336.8589229784086,1452.734089425692,624.562799911528,18,30,10,57.81225832169443,32,8,0
3245.5733198875423,1475.969411725034,1369.4255919663085,1286.8393040589947,523.0699091895765,18,20,20,23.186247363769233,26,0,0
1570.0483354084165,1902.7271608569142,972.2635179801243,1116.8489007476583,1114.3626593700928,12,50,12,34.35234371548495,28,3,0
1565.2224810521507,1285.4556917609725,680.792967799392,1305.6491513210156,211.99743423231183,10,45,10,41.174277746150665,20,18,0
1436.1216404106665,430.26130502328374,418.86397170462345,1485.2158639215243,413.44865845164406,28,40,10,25.74201916295192,4,0,0
3289.1063445920554,1561.204561241202,1530.5564056553524,719.1978979638685,259.84024213893326,20,20,16,47.89398681669732,36,13,0
2855.3028466723727,1780.7841252908725,951.8441546763261,1315.0075321917932,282.81018178635554,28,40,20,42.579512298735565,9,0,0
5769.169223272015,1927.7735277624522,892.4015381972705,1296.8912782598404,946.9817357816945,25,40,12,51.517887498395254,16,7,0
1106.625638491552,1408.8756564195558,1257.51715639003,634.0595756516302,310.301824642631,18,30,12,54.9219369369704,20,0,0
19.618451265065936,1549.638037514788,209.02423774266381,1175.1896012052853,135.67070347665202,18,40,14,59.574412230877776,1,0,0
8534.872643267672,1381.7531168386156,1106.0167468855686,1446.571895182889,805.0577636585527,22,20,16,50.19312308174159,23,21,0
4712.197286538712,1181.9222102291312,623.662095410005,1352.418185875263,769.483345159289,25,25,16,30.97433126754185,11,8,0
21.07614487555949,688.3975938110807,155.12240788437185,934.3244641067778,539.9922532496009,22,50,8,51.148718423429074,1,0,0
5019.561674221267,1969.156190397327,1912.9033707998585,1049.6583931551954,157.58966961565875,22,16,18,59.43051577833036,37,0,0
4688.455252820482,1511.1555722490998,1346.3374514573143,1230.9201192603873,570.0003875455575,28,45,16,34.452261315125384,16,0,0
7302.456149502187,1890.5495654746421,1677.5966572541324,1453.8484468706663,407.99266224261186,18,16,18,31.51317159229312,43,10,0
849.6176025021472,1815.1394161912854,1791.2529704146384,1130.4622720301186,1049.8434475378663,16,50,10,26.290669724223342,9,0,0
5985.898034099709,1804.3315378351565,1622.904845683447,1280.0237004319265,971.4109977396706,22,50,20,23.814801643154652,31,0,0
998.7525380433784,1143.1890678782702,303.82786482982675,1028.5195352611704,785.4174171113148,28,35,14,52.47783732338404,4,1,0
289.43698964598855,1823.1878996970163,1590.1553235858364,1224.019947058998,490.27526983543555,28,16,16,34.418056184253444,1,0,0
777.481384589585,1455.2804151289688,1356.6281377021605,701.1081775667179,583.3149813365918,12,30,12,20.82770093540798,25,0,0
474.6816043564083,1516.3586781538168,1511.5175355827432,923.7097332817294,713.705778604189,12,30,10,24.66422303653642,12,0,0
5700.0145573384825,1677.4294818390972,566.6948467122088,1194.5914899665574,643.5849058287015,32,45,10,40.20826054265028,8,8,0
271.3579379271124,1753.9651765068716,1409.2083846364196,888.3157065870948,419.7801849982,22,25,16,38.229265921759975,3,0,0
2007.1826143752949,1211.5224179471795,705.1027672794069,698.8206614614705,419.75225081402476,32,40,8,47.41037458758619,10,0,0
766.0592002149964,1783.9668385944506,1475.231961179363,1386.809580748392,1271.9257098025955,16,50,14,26.296617926477946,7,0,0
1165.9131024920666,910.7889395561596,771.2025802589974,1130.7187612557332,939.4580028974385,28,16,10,20.700152098931135,5,0,0
1838.715578948615,939.084178789679,922.7390291011034,891.8897632747522,462.56581611338225,22,50,8,32.23693549960998,14,0,0
7134.671762355015,1614.2022020711117,1496.5836356017107,1454.5979625815585,1216.7603836328517,22,30,12,48.67918856012901,32,2,0
7980.636080699677,1786.3998455333526,1248.6808744820203,1367.0482939853482,707.992976252091,22,35,20,26.6481375587388,27,13,0
98.07029980029628,1151.0697661038691,912.9551222377727,767.0570381594681,573.9440372252761,16,20,12,41.4949421725985,2,0,0
9290.500746405249,1986.8233552865488,1826.788017559107,1385.1993777406387,410.0845066295801,20,45,12,54.59827359701495,43,12,0
2998.9786808441777,1712.9951718511006,868.1745021757041,1139.6323690512143,1085.0818671280776,18,20,18,54.34080699165299,20,8,0
930.0441513994145,1756.479900065449,1608.9602892752284,1124.9336189877206,200.5709567738495,18,16,12,22.192621379892614,8,0,0
4829.467489881958,1646.3442459080284,1328.2771017386153,1279.1610814434196,1132.1914290105224,14,50,16,40.20739735871508,37,25,0
1839.6250531662736,726.8237250808534,334.11209314624523,1294.6439498922916,1135.4854782986506,25,50,18,39.50609543849928,5,3,0
5501.588375755349,1502.640965341866,1028.0483128212363,1345.75432201542,897.1417748080341,16,35,16,27.57125716370638,27,24,0
233.13434141322637,1816.1046103640772,493.86446532810606,1374.9731092084837,758.5289134017721,32,40,16,45.800919969451115,1,0,0
1191.2430873938772,1180.6968922019098,377.05551295795095,1395.286578938869,975.3917425987826,28,50,16,40.05888541918665,4,0,0
1060.3818998562137,1572.656087128257,1173.065004795004,1478.6138604348212,1339.5341237141076,8,35,8,34.99762271762116,35,0,0
2210.942453461793,995.7177648765357,796.9215898884983,1470.828472798122,787.116012469302,32,25,14,43.8741238429221,5,0,0
3488.3427256156992,1877.8219460609905,658.1573523999471,1254.2370924023096,715.7109418991151,22,35,10,59.05745487633343,12,7,0
2440.5348389160704,1970.8285054792486,957.8971568507594,1000.4165637013969,581.7945873207484,32,35,20,57.272906934529686,8,0,0
4896.546832437446,1935.7300324776845,1709.4662984763634,1094.9252900011033,986.8467659968095,20,20,10,24.929662430394085,38,0,0
5028.959393930253,1228.3180807708554,640.3828801774323,1384.029217234776,379.93691466241114,22,25,14,33.873397130019654,13,12,0
2322.3545249112544,1981.8712284084515,1767.9146112226572,1147.6935647702956,250.09125368636452,14,30,8,52.81718224301001,33,0,0
3137.8991143180974,904.107562996271,884.3222190734634,867.0214711218913,166.81358606633174,28,50,8,33.57260235536338,15,1,0
3877.546758007181,1514.4985399182472,1015.2740438319279,1379.3838742644334,330.64737050692156,20,35,8,33.79059126120299,23,0,0
2219.54962219409,1552.2561663493386,735.3061931782092,1072.5127516698203,719.8413021501955,14,30,14,25.174205248815817,20,14,0
1366.8509647846126,1533.6744943359809,1529.6864682848995,1341.836159887682,133.83781340768726,28,50,16,45.14608256906872,5,0,0
3501.906148957681,848.7484376811606,733.1875211076735,1070.4930523830462,574.4661848973701,28,16,8,27.442128378428578,12,5,0
6536.367950756448,1941.2650647787254,1759.5527867156536,1395.182469907838,224.56973731065983,18,35,12,42.27114213395541,44,3,0
6377.755932754428,1567.7694094009023,1215.4752525949484,1296.7105584730323,1250.632566444094,20,30,14,26.06744785200457,29,12,0
923.6404617198713,1228.944415278735,742.3199869173075,935.0770522521905,670.2463272575441,14,35,18,44.30268056259709,17,0,0
3902.301362913777,1879.2433429178736,1361.4677500609012,764.6284982755409,733.3719976688011,18,45,20,32.36618488555207,34,20,0
3376.0638538914936,1732.3000393786238,1050.4062419272304,1164.6719671985138,871.1811092972478,20,40,8,24.103442698673682,23,0,0
2924.2525268501954,1260.114700618855,684.7954057281166,838.3390833203581,377.190842488505,22,40,14,32.08218262054618,14,11,0
5403.218878150666,1619.4215578386277,500.83794721732073,1278.949770845386,346.28783888540363,32,30,18,26.25970119514224,7,7,0
3646.395182791864,1879.245364620762,1483.8276515592606,757.4765701074326,547.1991890838653,32,40,16,41.83496674005221,17,0,0
2839.8362445848247,1912.33758460094,1790.4840553955469,1448.4241451003331,631.3024906629391,12,20,16,35.71436763329278,43,0,0
1661.767380825514,924.1267514060187,763.494022565526,995.0871431426838,600.4636330426099,22,25,12,41.76601523133978,12,0,0
707.8588841278014,613.0331630771333,531.1766664023751,1486.0791637532993,1358.063812306668,18,50,10,21.789429340961984,5,0,0
3955.7222228322003,1659.4751820376905,558.44963064318,1372.4997064066642,1099.3123072802016,32,20,20,51.55024699242969,7,3,0
1507.9093569151778,1242.0037117582897,1125.8424429089716,1454.519373270482,350.761885533479,8,40,12,49.50441418200815,37,14,0
242.35067922061725,546.7335364500699,507.8542745509299,427.6234992818312,313.9665072055035,12,35,18,27.030283853632678,14,1,0
8537.319329956166,1215.348438251201,973.8394074126924,1225.698001564656,206.22759153917463,28,35,20,20.919636444230804,17,14,0
3223.896498330885,1146.004352285954,966.8812882195067,1419.3883090577801,860.4576052426859,32,35,14,27.160422996797614,7,0,0
71.96885624931521,1588.0901840462168,1424.2331902630306,301.757586248051,215.8867476137538,25,45,12,20.057659677282444,2,0,0
6491.3727750467815,1625.392634057505,1090.9113469758547,1232.2056495570139,429.7458853678408,22,45,18,42.15471227413858,23,13,0
5563.075336211608,1829.612341954661,1774.6581967407205,980.3457613185633,261.5714449003692,20,50,8,53.50203528636027,42,6,0
4783.149203142984,1944.6768482592736,1440.6944808919527,1041.3877920205932,387.3784089010855,16,25,20,25.952855081419127,39,22,0
2252.881543423159,1944.2751316661486,1013.6921492777611,750.8660112870858,377.1205812935923,20,35,20,42.59940550633212,23,3,0
3758.178276767889,1778.8469963969053,1036.25602703275,1206.5195288650589,1192.422446422344,25,40,20,41.33431587587984,17,0,0
3108.905794761293,1470.9469444077301,683.4251036703032,1268.777088979116,1144.6002690938265,18,35,10,57.265848261945635,15,10,0
4927.939710757225,1093.3248173864945,662.428282263184,1442.6639123765394,288.1898562530878,22,16,18,44.38282922559516,13,12,0
5116.568698817646,1819.4101229430541,1363.2538916346878,1009.8716841728909,581.8326132750146,22,25,8,32.92408717313235,29,7,0
982.374575231294,1657.2589292356,533.9290136020223,1049.8857438771172,337.0480082106479,32,30,20,31.800657018176054,3,0,0
128.53959857541582,1968.7206918235763,141.9127973100092,899.2641851454379,582.2015610358392,28,40,20,23.01337921096813,1,0,0
801.1115205142968,774.6391706479465,680.7552466724895,1311.7062001737586,315.77904673153245,16,30,18,22.790930267208278,8,0,0
68.5011855600734,1884.8610107521088,1405.51470777793,713.0738887639395,429.4315276817791,18,45,16,52.921868756459546,1,0,0
9191.128031296314,1378.7354552995164,1259.348843013097,1253.4933830558393,418.260770740265,28,50,10,45.19247099688071,21,11,0
2689.928853208822,1654.754836490324,939.4738440407683,1440.651464185691,1394.7327497544782,18,25,20,37.16418062020253,19,0,0
2344.3134763467,806.8953522914081,761.7725987593568,1487.2394497298305,1151.178228320996,20,20,16,53.126113162131404,13,0,0
1042.5924591551307,1734.9088424548777,1439.3668173099095,1097.1973240664554,929.678253735494,10,40,10,21.31436640232191,30,0,0
1985.150621765458,1922.5910655941404,1258.3523983460389,1347.2280850431357,1043.522861930906,14,16,20,31.735218112279856,24,0,0
3125.9409819550524,718.7712656531272,586.3184736620562,1260.7218564891389,472.2793700551842,32,20,16,50.17031281866578,8,1,0
4911.312728304464,1544.0193394959401,1333.1524512225963,891.2741137229772,377.88813814551776,28,40,18,38.10240595606027,22,3,0
3616.856445378268,1971.33149097516,1227.1580572343923,993.4508685609389,836.0406291311035,22,35,10,57.726316010745144,25,1,0
290.102490228148,1406.1877190588068,452.3349973222929,1318.4428265664308,292.9242274188887,16,30,18,35.95950798263097,3,0,0
8325.089853037303,1622.9871533256019,1421.2635072646094,1341.8245315932938,926.9858382274625,18,25,12,39.331283890620746,35,31,0
736.7984876678095,1477.1062939416067,1391.4497790397147,1220.8412634215947,1108.034184298617,18,45,12,47.939154044837764,6,0,0
1487.752135684098,1851.8551445786238,1030.5863323632216,1271.456780156864,534.4572857543515,18,45,18,45.118010014492356,12,0,0
7576.081469568372,1888.8265998041702,1824.3620334646287,1220.5534487765156,534.2327527319621,18,50,10,39.35843926866764,46,16,0
2514.8325198386106,1745.2191547832995,508.33779560714856,1089.7476438637482,717.1084929422493,25,25,14,49.91565361803242,8,5,0
3668.274140832423,1789.9535674069532,1644.5037820249609,1190.6021220908538,147.2586485823772,28,50,14,52.243731109277,13,0,0
967.2495657850118,1248.3936133125574,345.7648364727424,1265.2110616638272,345.9512385119049,25,45,18,30.068794782701044,4,0,0
911.46029764779,1254.979347360772,590.2276398792344,1435.070230116952,382.1763155801081,28,45,14,47.974483775870624,3,0,0
1707.1177755228928,1177.5772671478244,646.4499362092845,1074.8112564512253,860.1889901240177,12,50,18,27.470493401456828,19,16,0
433.8858115219205,1687.373319826277,659.356049096208,1061.681384435466,168.1552238123988,22,25,14,50.616514834631744,3,0,0
4621.365300846081,1984.4635756118716,1392.794995735384,1479.1791273338613,640.2100567140284,18,50,8,34.21209213706424,30,0,0
180.498931930186,1491.064438260486,928.8412190753339,860.5044837325569,547.0098797986471,28,50,16,38.68359280711305,1,0,0
2986.9971998571623,1725.3073506172261,1477.8870290106024,1006.2218604388895,770.8761351215919,16,30,12,31.443389881908423,38,0,0
4987.854445804179,1808.9540155795337,1490.9166111680952,1185.543002988802,1022.7380410977055,22,20,14,37.76418376063139,30,0,0
1259.804461348597,1800.9523839593758,1550.9381658021016,949.402529349469,791.7265777675756,20,20,14,44.295885201656716,11,0,0
4394.028223832798,1371.8469879835436,1176.7614873214181,1038.7651597666356,497.59217229793427,16,45,18,50.10367461575107,30,26,0
1230.37989167073,1964.0097542452604,1183.2683216677665,1184.3942927070975,381.85030363267913,18,35,14,32.72740475676612,10,0,0
1202.633014281732,1244.6372474952327,438.7727658559301,924.5084806766197,661.0847206405389,25,30,10,22.58918952933969,7,0,0
3564.54196078685,1496.1904910747637,1116.6435720615887,1416.534376228831,1355.2602152562097,12,30,8,56.458170748687735,31,25,0
174.6410151068525,1700.36303957963,781.1563920389842,1232.0938499260683,176.01615143476428,32,30,14,31.906232534174585,1,0,0
2687.7204835633966,1584.5917556772415,1204.2511499350735,1445.8799547561014,376.9198859085966,10,35,18,58.01795358755535,36,23,0
3581.8070670245256,1381.6726030858977,1225.4357966359005,1420.7284615637323,543.3322645407575,10,45,12,27.092388724863326,39,39,0
8430.693923613188,1956.3803960653372,993.5660669410851,1335.6619956260715,173.57880799574508,28,45,10,22.609057562255174,17,9,0
1465.6084711144588,1290.9982466718143,1168.5124908749176,889.5507002813112,591.9567686297307,16,50,10,52.88476792602548,21,0,0
158.43509217095607,1933.2254186177229,1281.5588647571553,937.9533292135357,136.43504130086322,32,50,14,47.386531593379715,1,0,0
3686.094806979645,1171.2356310378668,883.4368275775544,1160.5631815819947,419.40174944791124,25,20,10,29.935255839860186,16,2,0
1903.7735875982241,1613.8550270552994,1351.1691112971873,1468.8119675270818,201.21180595198643,18,16,12,32.08924868581539,13,0,0
423.21099600153394,1968.7480511267242,932.0683701411297,1487.4977977163546,487.5478181560629,25,40,12,20.23274294819352,2,0,0
1955.442949603054,1706.4475758614785,1508.16496634961,682.7316725823231,460.42361565677635,14,40,18,55.030213425647965,41,11,0
2069.9354986974977,1407.684235543313,679.3018504216645,817.5256906070601,218.04264519898538,22,20,8,37.97748268527482,14,5,0
2847.302463309498,1978.9067355516102,1902.3398625380973,1016.921659509434,166.80844751080951,25,45,10,30.713717125761576,15,0,0
1284.0666634157717,751.3569932063658,511.1654605384998,1276.9145027726445,124.33196302452944,18,50,14,27.08748541126144,10,0,0
2502.0735684804577,877.9554390243585,739.2822249546299,1474.886990060735,952.893465581574,18,50,18,44.73247180818903,17,0,0
1915.8584703513088,1515.8299117023869,624.6955909423956,1182.1641988856927,104.12951657437412,25,16,10,28.449122355823203,9,0,0
5314.2996969464675,1327.4423015350835,753.2444973729516,1167.1583656636012,712.7943095439756,28,35,20,34.048658629948555,12,8,0
2169.5003708231184,1550.4294233419507,944.4290646274836,1360.216078444571,696.6625332009486,18,25,10,59.00915956817849,16,0,0
